GeneId	Symbol	#transcripts regulated	total #transcripts for gene	mean log2(fold change) of reg. trans.	min fold change of reg. trans.	max fold change of reg. trans.	fc stddev	min p_value	mean NE(treat.reg.)	stddev NE(treat.reg.)	mean NE(ctrl.reg.)	stddev NE(ctrl.reg.)	mean RPKM(treat.reg.)	stddev RPKM(treat.reg.)	mean RPKM(ctrl.reg.)	stddev RPKM(ctrl.reg.)
54636	Wdr45	21	21	0.278	0.133	0.456	0.084	1.00e+00	0.16669	0.059	0.14391	0.052	20.59401	5.518	17.97437	5.228
72559	2700026D01Rik	1	1	0.278	0.278	0.278	0.000	1.00e+00	0.03680	0.000	0.03019	0.000	3.55318	0.000	3.07014	0.000
66945	Sdha	26	26	0.278	0.107	0.592	0.094	1.00e+00	0.79082	0.338	0.69237	0.288	93.47486	39.487	80.30836	32.588
268706	Slc38a9	11	13	0.278	0.144	0.503	0.103	1.00e+00	0.05430	0.035	0.04782	0.032	5.64537	3.773	4.95720	3.427
18631	Pex11a	8	8	0.278	0.206	0.366	0.057	1.00e+00	0.10833	0.025	0.09478	0.024	10.04590	2.056	8.73290	1.936
56456	Actl6a	13	13	0.278	0.036	0.540	0.100	1.00e+00	0.24526	0.119	0.21578	0.104	32.61935	15.701	28.60948	13.953
100502854	D030029J20Rik	2	2	0.278	0.257	0.298	0.021	1.00e+00	0.03610	0.002	0.03124	0.002	3.22581	0.201	2.79074	0.214
78806	4930555I21Rik	6	9	0.278	0.107	0.429	0.108	1.00e+00	0.00078	0.000	0.00066	0.000	0.08069	0.031	0.06976	0.027
76065	5830436C15Rik	1	1	0.277	0.277	0.277	0.000	1.00e+00	0.00407	0.000	0.00352	0.000	0.36390	0.000	0.31467	0.000
270802	BC048403	2	8	0.277	0.277	0.277	0.000	1.00e+00	0.00080	0.000	0.00068	0.000	0.07545	0.000	0.06525	0.000
74194	Rnd3	8	8	0.277	0.147	0.310	0.052	1.00e+00	0.20266	0.078	0.17529	0.062	21.13656	6.082	18.18974	4.912
277978	Exoc3l	8	8	0.277	0.112	0.774	0.200	1.00e+00	0.03724	0.006	0.03163	0.006	3.92249	0.744	3.46595	0.811
224008	2310008H04Rik	10	10	0.277	0.262	0.302	0.019	1.00e+00	0.03608	0.002	0.03230	0.001	4.19869	0.180	3.62802	0.120
78160	4930442G15Rik	1	1	0.277	0.277	0.277	0.000	1.00e+00	0.00221	0.000	0.00191	0.000	0.19723	0.000	0.17055	0.000
100040598	Gm2861	1	1	0.277	0.277	0.277	0.000	1.00e+00	0.00663	0.000	0.00537	0.000	0.59230	0.000	0.51217	0.000
76967	2700049A03Rik	1	10	0.277	0.277	0.277	0.000	1.00e+00	0.01841	0.000	0.01973	0.000	2.34245	0.000	2.02558	0.000
333654	Ppp1r13l	7	9	0.277	0.030	0.495	0.152	1.00e+00	0.04044	0.016	0.03408	0.012	4.37905	1.688	3.65078	1.134
53961	9530053J19Rik	1	1	0.277	0.277	0.277	0.000	1.00e+00	0.00109	0.000	0.00094	0.000	0.09730	0.000	0.08414	0.000
54342	Gnpnat1	2	14	0.277	0.002	0.551	0.275	1.00e+00	0.03477	0.007	0.03011	0.010	3.25472	0.768	2.99367	1.216
13136	Cd55	2	6	0.277	0.277	0.277	0.000	1.00e+00	0.00475	0.000	0.00409	0.000	0.46776	0.001	0.40448	0.000
15194	Htt	1	15	0.277	0.277	0.277	0.000	1.00e+00	0.00148	0.000	0.00128	0.000	0.14334	0.000	0.12395	0.000
100036540	LOC100036540	1	1	0.277	0.277	0.277	0.000	1.00e+00	0.00259	0.000	0.00228	0.000	0.27093	0.000	0.23428	0.000
71447	5530402G07Rik	1	1	0.277	0.277	0.277	0.000	1.00e+00	0.00297	0.000	0.00257	0.000	0.26546	0.000	0.22955	0.000
22791	Dnajc2	16	17	0.277	0.153	0.395	0.067	1.00e+00	0.09857	0.029	0.08916	0.029	13.63163	3.898	11.91533	3.808
67264	Ndufb8	11	11	0.277	0.213	0.387	0.056	1.00e+00	1.01959	0.529	0.89407	0.476	126.57225	59.645	111.02389	54.206
100861750	LOC100861750	2	2	0.277	0.277	0.277	0.000	1.00e+00	0.26898	0.000	0.23266	0.000	24.03197	0.000	20.78526	0.000
54610	Tbc1d8	8	8	0.277	0.193	0.345	0.053	1.00e+00	0.47105	0.091	0.40056	0.063	51.15174	7.712	44.03470	5.267
67252	Cap2	3	12	0.277	0.007	0.817	0.382	1.00e+00	0.02345	0.013	0.02335	0.014	2.60378	1.066	2.55119	1.343
545085	Wdr70	6	6	0.277	0.048	0.341	0.106	1.00e+00	0.07529	0.006	0.06422	0.011	8.33793	0.541	7.19712	0.253
66761	4933417A18Rik	5	5	0.277	0.277	0.277	0.000	1.00e+00	0.00235	0.000	0.00195	0.000	0.54578	0.035	0.47195	0.030
72245	1700018M17Rik	2	2	0.277	0.277	0.277	0.000	1.00e+00	0.00181	0.000	0.00116	0.000	0.20460	0.000	0.17692	0.000
109042	Prkcdbp	1	5	0.277	0.277	0.277	0.000	1.00e+00	0.00612	0.000	0.00529	0.000	0.54686	0.000	0.47288	0.000
76826	Nubpl	7	13	0.277	0.248	0.338	0.032	1.00e+00	0.03302	0.011	0.02739	0.009	4.10023	1.529	3.57046	1.378
286942	Kif19a	9	9	0.277	0.082	0.361	0.083	1.00e+00	0.42218	0.116	0.36379	0.082	48.21135	10.372	41.36532	7.155
105283	E030046B03Rik	3	3	0.277	0.277	0.277	0.000	1.00e+00	0.00190	0.000	0.00165	0.000	0.16998	0.045	0.14699	0.039
238123	Cog5	1	5	0.277	0.277	0.277	0.000	1.00e+00	0.00232	0.000	0.00172	0.000	0.32687	0.000	0.28265	0.000
68222	Fam166a	4	4	0.277	0.231	0.329	0.036	1.00e+00	0.12474	0.100	0.10533	0.082	11.17361	8.899	9.50119	7.312
67198	Spats2l	4	26	0.277	0.000	1.107	0.479	1.00e+00	0.00049	0.001	0.00017	0.000	0.05255	0.091	0.02556	0.044
52588	Tspan14	5	5	0.277	0.265	0.326	0.024	1.00e+00	0.25893	0.001	0.22298	0.003	25.09648	0.987	21.71121	1.194
77667	9130231A04Rik	1	1	0.277	0.277	0.277	0.000	1.00e+00	0.00177	0.000	0.00153	0.000	0.15817	0.000	0.13677	0.000
217216	BC030867	1	9	0.277	0.277	0.277	0.000	1.00e+00	0.00248	0.000	0.00179	0.000	0.22161	0.000	0.19163	0.000
68776	Taf11	8	8	0.277	0.166	0.313	0.044	1.00e+00	0.16677	0.088	0.14241	0.075	17.05288	9.167	14.65156	7.893
234878	BC021891	1	3	0.277	0.277	0.277	0.000	1.00e+00	0.00169	0.000	0.00146	0.000	0.15125	0.000	0.13079	0.000
100503713	Gm16141	4	4	0.277	0.277	0.277	0.000	1.00e+00	0.00259	0.000	0.00247	0.000	0.25529	0.011	0.22076	0.010
100862090	LOC100862090	2	2	0.277	0.277	0.277	0.000	1.00e+00	0.35468	0.000	0.30658	0.000	31.68836	0.000	27.38949	0.000
74630	4930432N10Rik	1	1	0.276	0.276	0.276	0.000	1.00e+00	0.02730	0.000	0.02362	0.000	2.43908	0.000	2.11046	0.000
19726	Rfx3	14	19	0.276	0.011	0.807	0.232	1.00e+00	0.03416	0.033	0.02714	0.022	3.35708	2.868	2.70726	1.882
100503823	Gm16973	3	3	0.276	0.253	0.313	0.026	1.00e+00	0.11221	0.042	0.09509	0.038	10.85474	4.085	9.45910	3.660
20910	Stxbp1	7	7	0.276	0.227	0.287	0.020	1.00e+00	1.15334	0.413	0.97766	0.347	124.65431	43.460	107.33818	37.177
53416	Stk39	11	14	0.276	0.094	0.431	0.120	1.00e+00	0.16801	0.033	0.14340	0.025	19.04948	2.785	16.43603	2.093
75579	2310034G01Rik	3	3	0.276	0.273	0.279	0.002	1.00e+00	0.02726	0.002	0.02358	0.002	2.43532	0.167	2.10656	0.141
70870	4921516I12Rik	2	2	0.276	0.267	0.285	0.009	1.00e+00	0.00885	0.002	0.00764	0.001	0.79027	0.156	0.68279	0.131
17345	Mki67	6	7	0.276	0.087	0.445	0.141	1.00e+00	0.02776	0.021	0.02274	0.015	2.56991	1.856	2.08906	1.388
69549	2310009B15Rik	5	5	0.276	0.024	0.380	0.129	1.00e+00	0.07803	0.043	0.06538	0.036	10.57016	6.540	8.85136	5.553
225724	Mapk4	3	11	0.276	0.232	0.298	0.031	1.00e+00	0.00859	0.001	0.00757	0.000	0.80775	0.053	0.69812	0.032
319710	Frmd6	6	9	0.276	0.169	0.576	0.136	1.00e+00	0.02414	0.010	0.02045	0.006	2.36699	0.727	2.01255	0.470
319263	Pcmtd1	13	16	0.276	0.004	2.107	0.543	1.00e+00	0.09632	0.032	0.09349	0.033	9.08750	3.005	8.86998	3.186
382985	Rrm2b	2	13	0.276	0.152	0.400	0.124	1.00e+00	0.02010	0.003	0.01850	0.004	3.07605	0.316	2.69504	0.503
23962	Oasl2	4	16	0.276	0.044	0.487	0.184	1.00e+00	0.03947	0.015	0.03694	0.017	4.24078	1.625	3.72138	1.584
68611	Mrpl28	7	7	0.276	0.275	0.276	0.000	1.00e+00	0.41027	0.058	0.36303	0.050	45.23026	6.632	39.14155	5.739
245000	Atr	9	21	0.276	0.099	0.592	0.185	1.00e+00	0.03605	0.032	0.03402	0.030	4.21984	3.733	3.95240	3.502
74385	Mudeng	18	19	0.276	0.116	0.450	0.103	1.00e+00	0.08731	0.027	0.07681	0.026	8.84727	2.723	7.78352	2.625
75426	Igfbpl1	4	6	0.276	0.043	0.785	0.302	1.00e+00	0.01839	0.010	0.01689	0.009	1.95947	1.080	1.85553	1.028
12581	Cdkn2d	6	6	0.276	0.262	0.281	0.008	1.00e+00	0.26853	0.011	0.23215	0.011	24.76478	1.061	21.43533	1.035
11792	Apex1	6	7	0.276	0.270	0.281	0.004	1.00e+00	0.34047	0.056	0.29534	0.048	34.25039	3.883	29.62509	3.315
15982	Ifrd1	13	13	0.276	0.114	0.371	0.061	1.00e+00	0.15153	0.085	0.13144	0.075	18.90083	10.288	16.46740	9.201
64656	Mrps23	10	10	0.275	0.239	0.376	0.035	1.00e+00	0.24652	0.030	0.21294	0.030	25.81829	2.121	22.38244	2.184
494468	Armcx5	3	3	0.275	0.274	0.277	0.001	1.00e+00	0.06779	0.000	0.05756	0.001	6.20756	0.041	5.37369	0.040
66935	Cir1	9	9	0.275	0.168	0.363	0.062	1.00e+00	0.04161	0.011	0.03563	0.009	4.70032	1.043	4.05414	0.833
22719	Zfp61	11	13	0.275	0.029	0.513	0.128	1.00e+00	0.12637	0.044	0.10873	0.036	12.67696	3.718	10.98054	3.161
19882	Mst1r	5	5	0.275	0.107	0.844	0.285	1.00e+00	0.00200	0.000	0.00168	0.000	0.21349	0.022	0.18863	0.040
20384	Srsf5	15	21	0.275	0.003	0.311	0.073	1.00e+00	1.53610	0.086	1.32614	0.076	168.66933	10.816	145.92206	7.337
217127	Myst2	21	22	0.275	0.084	0.600	0.119	1.00e+00	0.13003	0.088	0.11518	0.078	14.31461	9.170	12.75774	8.314
29819	Stau2	2	30	0.275	0.267	0.282	0.007	1.00e+00	0.03716	0.005	0.02990	0.006	4.11372	0.078	3.56224	0.049
100125977	Gm10034	2	2	0.275	0.271	0.278	0.004	1.00e+00	0.05512	0.022	0.04651	0.019	5.50765	2.247	4.76440	1.933
66116	Cml1	9	9	0.275	0.085	0.438	0.112	1.00e+00	0.04037	0.018	0.03240	0.013	3.83633	1.604	3.22735	1.249
67569	Mgat4c	14	21	0.275	0.119	1.329	0.299	1.00e+00	0.02736	0.008	0.02489	0.007	2.53291	0.706	2.31589	0.642
22223	Uchl1	1	7	0.275	0.275	0.275	0.000	1.00e+00	0.03565	0.000	0.03025	0.000	4.06992	0.000	3.52419	0.000
17268	Meis1	21	21	0.275	0.154	0.363	0.059	1.00e+00	0.17888	0.109	0.15308	0.091	20.02197	11.436	17.15975	9.433
71881	2310001A20Rik	7	8	0.275	0.166	0.502	0.142	1.00e+00	0.15835	0.085	0.14421	0.078	15.71727	7.840	14.27065	7.472
140482	Zfp358	3	3	0.274	0.249	0.286	0.017	1.00e+00	0.21933	0.013	0.18929	0.009	19.59575	1.125	16.97232	0.778
241915	Phc3	2	24	0.274	0.090	0.458	0.184	1.00e+00	0.16864	0.023	0.14966	0.038	15.06640	2.028	13.38365	3.437
11949	Atp5c1	10	10	0.274	0.264	0.277	0.004	1.00e+00	1.62140	0.205	1.40752	0.179	209.48394	25.688	181.53496	22.319
414101	E130317F20Rik	1	5	0.274	0.274	0.274	0.000	1.00e+00	0.02000	0.000	0.01746	0.000	1.81734	0.000	1.57480	0.000
330938	Dixdc1	22	24	0.274	0.035	0.680	0.190	1.00e+00	0.13428	0.085	0.11919	0.076	14.05095	7.512	12.62184	6.814
12558	Cdh2	7	10	0.274	0.010	1.692	0.580	1.00e+00	0.26297	0.165	0.27214	0.173	29.68774	18.838	30.55401	19.532
29875	Iqgap1	11	16	0.274	0.000	0.421	0.114	1.00e+00	0.09846	0.053	0.08157	0.043	9.86751	5.021	8.22534	4.081
666646	Gm12115	4	4	0.274	0.265	0.286	0.009	1.00e+00	0.10510	0.003	0.09109	0.002	9.39035	0.227	8.13738	0.148
14467	Gbas	9	9	0.274	0.149	0.352	0.073	1.00e+00	0.36319	0.154	0.30207	0.123	40.04002	16.369	34.17931	13.401
22241	Ulk1	7	7	0.274	0.216	0.417	0.063	1.00e+00	0.23954	0.084	0.20382	0.059	25.37517	5.690	21.79900	3.695
67773	Kat8	12	12	0.274	0.174	0.312	0.038	1.00e+00	0.14522	0.029	0.12985	0.027	18.50273	4.236	16.06654	3.852
100503393	Gm14827	2	2	0.274	0.274	0.274	0.000	1.00e+00	0.01668	0.000	0.01424	0.000	1.68850	0.000	1.46315	0.000
619605	Zcchc17	10	11	0.274	0.131	0.716	0.155	1.00e+00	0.28938	0.107	0.25876	0.093	33.18990	11.473	29.71164	10.366
12593	Cdyl	10	10	0.274	0.243	0.406	0.053	1.00e+00	0.03305	0.012	0.02932	0.011	3.20477	1.180	2.78533	1.049
21853	Timeless	7	24	0.274	0.107	0.831	0.231	1.00e+00	0.00971	0.009	0.00784	0.006	1.29991	1.173	1.00929	0.688
68480	1110007C09Rik	6	6	0.274	0.269	0.277	0.003	1.00e+00	0.20635	0.005	0.17693	0.004	23.79721	0.726	20.62254	0.667
245695	Tceanc	6	7	0.274	0.119	0.329	0.071	1.00e+00	0.04184	0.006	0.03579	0.004	3.78960	0.447	3.26955	0.266
52245	Commd2	8	9	0.274	0.249	0.294	0.013	1.00e+00	0.12648	0.075	0.10953	0.066	13.45407	7.614	11.66500	6.654
208727	Hdac4	4	11	0.274	0.003	0.817	0.384	1.00e+00	0.02010	0.020	0.02089	0.021	1.80241	1.744	1.87043	1.837
66086	0610037P05Rik	9	10	0.273	0.170	0.692	0.154	1.00e+00	0.28186	0.154	0.25145	0.137	27.47760	14.765	24.94613	13.394
621427	Gm10244	3	3	0.273	0.259	0.279	0.010	1.00e+00	0.02002	0.000	0.01784	0.000	1.86734	0.010	1.61950	0.002
74004	Jakmip3	2	6	0.273	0.272	0.274	0.001	1.00e+00	0.01627	0.001	0.01392	0.001	1.46128	0.077	1.26692	0.068
52715	Ccdc43	4	11	0.273	0.135	0.343	0.085	1.00e+00	0.04237	0.014	0.04184	0.015	5.58109	1.994	4.83030	1.718
230895	Vps13d	11	20	0.273	0.038	0.484	0.145	1.00e+00	0.08186	0.053	0.06972	0.042	8.78432	5.761	7.45885	4.450
66980	Zdhhc6	19	19	0.273	0.217	0.299	0.027	1.00e+00	0.16303	0.044	0.14208	0.035	17.89663	4.189	15.45830	3.412
69563	2310015B20Rik	3	3	0.273	0.206	0.313	0.047	1.00e+00	0.01631	0.000	0.01244	0.000	1.56140	0.016	1.35415	0.039
68857	Dtwd2	1	9	0.273	0.273	0.273	0.000	1.00e+00	0.00812	0.000	0.00704	0.000	0.72524	0.000	0.62884	0.000
72061	2010111I01Rik	9	16	0.273	0.049	0.580	0.224	1.00e+00	0.01795	0.007	0.01643	0.008	2.02874	0.816	1.79006	0.805
81500	Sil1	5	5	0.273	0.170	0.368	0.063	1.00e+00	0.10418	0.013	0.08973	0.009	13.31886	1.436	11.50832	0.834
74467	Pus10	13	17	0.273	0.197	0.590	0.122	1.00e+00	0.07412	0.009	0.06625	0.011	8.54661	0.642	7.41294	0.578
212391	Lcor	4	13	0.273	0.255	0.325	0.030	1.00e+00	0.12524	0.032	0.10920	0.029	11.18878	2.843	9.75574	2.608
77951	Cyp20a1	6	6	0.273	0.240	0.306	0.021	1.00e+00	0.07335	0.011	0.06153	0.009	9.24178	1.398	7.99654	1.109
15122	Hba-a1	20	20	0.273	0.267	0.370	0.022	1.00e+00	0.04152	0.003	0.03605	0.003	3.70984	0.285	3.22057	0.275
218820	Zfp503	5	5	0.273	0.258	0.281	0.009	1.00e+00	0.04344	0.007	0.03693	0.006	3.93745	0.611	3.41591	0.535
52372	D6Ertd527e	5	6	0.273	0.107	0.522	0.203	1.00e+00	0.00149	0.000	0.00132	0.000	0.13335	0.006	0.11744	0.021
67148	Fam103a1	13	13	0.273	0.057	0.440	0.090	1.00e+00	0.06880	0.017	0.06428	0.015	7.47026	1.152	6.49192	1.063
26410	Map3k8	6	15	0.273	0.014	0.744	0.267	1.00e+00	0.00489	0.001	0.00458	0.001	0.50572	0.064	0.44113	0.067
11821	Aprt	5	5	0.273	0.228	0.451	0.089	1.00e+00	0.21754	0.073	0.19488	0.068	25.62601	8.234	22.67134	7.826
18477	Prdx1	1	20	0.273	0.273	0.273	0.000	1.00e+00	0.00923	0.000	0.00801	0.000	0.82495	0.000	0.71529	0.000
67207	Lsm1	7	7	0.272	0.138	0.655	0.166	1.00e+00	0.12832	0.083	0.11729	0.079	12.13051	7.543	11.18305	7.363
19771	Rlbp1	6	6	0.272	0.269	0.274	0.002	1.00e+00	1.77092	0.105	1.53760	0.093	184.96918	10.207	160.48213	9.054
17308	Mgat1	2	21	0.272	0.269	0.275	0.003	1.00e+00	0.07981	0.010	0.06842	0.009	7.27251	0.937	6.30651	0.800
100503041	Pdzd7	6	7	0.272	0.206	0.322	0.049	1.00e+00	0.01824	0.008	0.01547	0.007	1.75852	0.764	1.50540	0.622
56088	Psmg1	7	7	0.272	0.253	0.356	0.034	1.00e+00	0.19417	0.047	0.17296	0.042	24.79681	6.040	21.63673	5.489
212285	Arap2	5	18	0.272	0.000	0.914	0.378	1.00e+00	0.00053	0.001	0.00046	0.001	0.07472	0.086	0.04907	0.060
229317	Eif2a	17	17	0.272	0.065	0.529	0.096	1.00e+00	0.14920	0.076	0.13142	0.067	17.67596	8.550	15.12090	7.264
20441	St3gal3	13	13	0.272	0.182	0.442	0.059	1.00e+00	0.18882	0.022	0.16178	0.016	21.16535	1.990	18.33616	1.412
76688	Arfrp1	22	22	0.272	0.126	0.482	0.086	1.00e+00	0.17711	0.044	0.15649	0.039	20.89924	5.453	18.03899	4.279
13358	Slc25a1	10	10	0.272	0.161	0.807	0.185	1.00e+00	0.09656	0.033	0.08878	0.033	11.86758	3.986	10.72861	3.983
329872	Frem1	10	14	0.272	0.107	0.366	0.089	1.00e+00	0.01558	0.010	0.01351	0.008	1.59844	0.938	1.38184	0.800
108664	Atp6v1h	12	12	0.272	0.211	0.422	0.055	1.00e+00	0.40968	0.199	0.35818	0.174	51.55903	24.719	45.09023	21.753
100043272	5430417L22Rik	4	4	0.272	0.259	0.280	0.008	1.00e+00	0.19116	0.039	0.16591	0.034	17.07935	3.457	14.82912	3.053
66128	Mrps36	12	12	0.272	0.219	0.303	0.037	1.00e+00	0.03793	0.008	0.03307	0.006	6.78749	1.308	5.87238	1.050
66403	Asf1a	8	8	0.272	0.223	0.363	0.048	1.00e+00	0.17433	0.066	0.15228	0.051	18.41366	7.359	15.78240	5.738
72199	Mms19	32	32	0.272	0.125	0.374	0.059	1.00e+00	0.21032	0.082	0.18087	0.067	26.87229	9.577	23.15446	8.012
104721	Ddx1	12	12	0.272	0.076	0.467	0.089	1.00e+00	0.55880	0.197	0.48032	0.162	76.52068	24.182	65.81721	20.132
67116	Cuedc2	15	16	0.272	0.211	0.290	0.018	1.00e+00	0.53828	0.106	0.46589	0.097	64.19775	13.016	55.78293	11.727
66350	Pla2g12a	12	12	0.272	0.180	0.311	0.035	1.00e+00	0.10588	0.007	0.09471	0.009	11.34391	1.589	9.86783	1.627
71131	Zfp689	7	7	0.271	0.204	0.316	0.042	1.00e+00	0.04659	0.001	0.04066	0.001	4.32643	0.170	3.75590	0.139
18633	Pex16	9	10	0.271	0.230	0.454	0.065	1.00e+00	0.17146	0.010	0.14511	0.010	23.96662	1.572	20.82248	1.575
216274	Cep290	9	11	0.271	0.077	0.346	0.074	1.00e+00	0.28739	0.093	0.24546	0.074	32.98132	11.118	28.27271	8.704
66694	Uqcrfs1	8	8	0.271	0.185	0.788	0.196	1.00e+00	0.73054	0.277	0.67172	0.258	66.82816	25.233	61.05555	23.345
22698	Zfp39	6	6	0.271	0.172	0.401	0.069	1.00e+00	0.03447	0.002	0.03011	0.003	3.18072	0.211	2.76478	0.214
380614	Intu	4	6	0.271	0.107	0.469	0.129	1.00e+00	0.04802	0.029	0.03945	0.021	4.40170	2.600	3.63811	1.886
214505	Gnptg	5	5	0.271	0.261	0.276	0.006	1.00e+00	0.52109	0.092	0.45582	0.079	63.83482	11.590	55.40741	9.919
22670	Trim26	2	13	0.271	0.271	0.271	0.000	1.00e+00	0.02455	0.000	0.01962	0.000	2.72887	0.000	2.36880	0.000
54352	Irx5	3	3	0.271	0.249	0.315	0.031	1.00e+00	0.04118	0.002	0.03639	0.001	3.84990	0.219	3.33926	0.116
24046	Scn11a	3	3	0.271	0.244	0.284	0.019	1.00e+00	0.00102	0.000	0.00084	0.000	0.09539	0.003	0.08281	0.002
402746	A230054M22Rik	1	1	0.271	0.271	0.271	0.000	1.00e+00	0.01075	0.000	0.00933	0.000	0.96046	0.000	0.83388	0.000
13870	Ercc1	14	14	0.271	0.081	0.510	0.103	1.00e+00	0.14694	0.026	0.12756	0.024	20.79770	4.001	18.14200	3.890
15203	Heph	13	13	0.271	0.195	0.406	0.058	1.00e+00	0.02719	0.008	0.02327	0.007	2.99582	0.893	2.59069	0.747
12696	Cirbp	10	11	0.271	0.237	0.291	0.018	1.00e+00	1.92918	0.447	1.67898	0.364	231.33205	38.141	200.50906	31.163
192986	Cyb5d2	8	11	0.271	0.050	0.361	0.087	1.00e+00	0.04926	0.016	0.04138	0.013	4.73914	1.350	4.06161	1.060
269224	Pask	13	13	0.271	0.055	0.485	0.116	1.00e+00	0.02618	0.007	0.02289	0.005	2.77430	0.792	2.38482	0.608
22187	Ubb	16	17	0.271	0.113	0.914	0.188	1.00e+00	2.34688	1.248	2.10772	1.099	211.28712	111.645	189.62474	98.334
100862570	LOC100862570	1	1	0.271	0.271	0.271	0.000	1.00e+00	0.63272	0.000	0.55264	0.000	76.57059	0.000	66.46223	0.000
78521	B230219D22Rik	1	5	0.271	0.271	0.271	0.000	1.00e+00	0.15584	0.000	0.13529	0.000	13.92318	0.000	12.08695	0.000
100047632	LOC100047632	1	1	0.271	0.271	0.271	0.000	1.00e+00	0.62236	0.000	0.54359	0.000	75.31648	0.000	65.37368	0.000
77006	Ddrgk1	7	7	0.271	0.173	0.353	0.059	1.00e+00	0.40374	0.111	0.34805	0.085	48.04937	9.862	41.47989	7.607
319277	A230046K03Rik	8	14	0.271	0.097	0.750	0.213	1.00e+00	0.07939	0.028	0.07125	0.028	8.75831	1.675	7.79683	2.063
333182	Cox6b2	4	4	0.271	0.240	0.281	0.018	1.00e+00	0.07980	0.006	0.07071	0.006	9.45842	0.712	8.21979	0.692
76457	Ccdc134	2	12	0.271	0.021	0.522	0.251	1.00e+00	0.05030	0.050	0.05189	0.051	4.51252	4.426	4.64716	4.584
72465	Zfp131	12	12	0.271	0.223	0.284	0.021	1.00e+00	0.16561	0.025	0.14391	0.020	16.16124	2.277	14.00565	1.824
67394	4930404I05Rik	4	4	0.270	0.142	0.365	0.081	1.00e+00	0.05295	0.065	0.04959	0.064	4.90270	6.114	4.54655	5.869
78365	1500016L03Rik	5	5	0.270	0.234	0.293	0.028	1.00e+00	0.06756	0.003	0.05427	0.003	8.17139	0.332	7.10359	0.375
100861783	LOC100861783	3	4	0.270	0.216	0.378	0.076	1.00e+00	0.19647	0.031	0.17306	0.035	17.62980	2.738	15.46149	3.091
107569	Nt5c3	17	17	0.270	0.084	0.418	0.085	1.00e+00	0.25532	0.148	0.21739	0.124	29.88223	16.816	25.30645	13.922
13363	Dhh	2	7	0.270	0.257	0.283	0.013	1.00e+00	0.01191	0.003	0.01155	0.003	1.21189	0.288	1.05091	0.241
22776	Zim1	4	4	0.270	0.211	0.295	0.035	1.00e+00	0.00319	0.000	0.00283	0.000	0.29650	0.010	0.25764	0.008
227102	Ormdl1	6	6	0.270	0.179	0.291	0.041	1.00e+00	0.16098	0.104	0.14030	0.091	15.41218	9.811	13.46038	8.582
381157	Greb1l	1	14	0.270	0.270	0.270	0.000	1.00e+00	0.00893	0.000	0.00732	0.000	1.08222	0.000	0.94000	0.000
67049	Pus3	9	10	0.270	0.092	0.692	0.169	1.00e+00	0.09101	0.034	0.08288	0.030	8.45731	3.138	7.59323	2.740
66618	Snrnp27	9	9	0.270	0.224	0.299	0.024	1.00e+00	0.36261	0.109	0.30410	0.092	44.38875	11.442	38.60693	10.001
51788	H2afz	20	20	0.270	0.188	0.312	0.030	1.00e+00	0.09294	0.039	0.08114	0.035	12.38320	3.400	10.78105	3.036
100504359	Gm20191	2	2	0.270	0.270	0.270	0.000	1.00e+00	0.23849	0.000	0.20927	0.000	24.04130	0.000	20.88547	0.000
77733	Rnf170	16	16	0.270	0.100	0.472	0.104	1.00e+00	0.02887	0.019	0.02560	0.018	2.87503	1.606	2.55251	1.553
30052	Pcsk1n	7	7	0.270	0.250	0.281	0.010	1.00e+00	0.30115	0.097	0.26169	0.084	29.65550	9.418	25.75251	8.114
402741	C030004N09Rik	1	1	0.270	0.270	0.270	0.000	1.00e+00	0.01681	0.000	0.01461	0.000	1.50182	0.000	1.30497	0.000
226265	Eno4	5	5	0.270	0.147	0.342	0.083	1.00e+00	0.01683	0.003	0.01466	0.002	1.90730	0.201	1.65656	0.178
69453	Prss56	2	2	0.270	0.260	0.281	0.011	1.00e+00	0.39902	0.015	0.34767	0.016	46.29134	0.181	40.20771	0.140
69875	Ndufa11	3	3	0.270	0.266	0.278	0.006	1.00e+00	0.35995	0.279	0.30620	0.235	45.77495	35.781	39.65287	30.845
108012	Ap1s2	12	12	0.270	0.139	0.357	0.080	1.00e+00	0.16540	0.025	0.14235	0.018	15.91926	2.480	13.76870	1.715
237761	Sowaha	4	4	0.269	0.061	0.352	0.121	1.00e+00	0.05425	0.010	0.04657	0.006	4.84710	0.904	4.15997	0.498
319500	9330168O09Rik	2	3	0.269	0.182	0.356	0.087	1.00e+00	0.00719	0.001	0.00620	0.001	0.64207	0.104	0.55366	0.057
16647	Kpna2	17	17	0.269	0.207	0.759	0.134	1.00e+00	0.07638	0.020	0.07017	0.021	10.29785	2.134	9.13540	2.251
223527	Eny2	9	9	0.269	0.224	0.309	0.025	1.00e+00	0.25268	0.101	0.22080	0.088	27.11598	12.552	23.56561	10.941
231724	Rad9b	5	6	0.269	0.206	0.385	0.065	1.00e+00	0.04935	0.026	0.04169	0.020	5.26954	2.765	4.53930	2.230
26356	Ing1	8	8	0.269	0.260	0.284	0.009	1.00e+00	0.21975	0.044	0.19119	0.039	19.91854	3.930	17.33177	3.502
24086	Tlk2	22	22	0.269	0.041	0.480	0.093	1.00e+00	0.21973	0.115	0.19223	0.103	26.79629	12.362	23.36098	11.031
